OrderID,CustomerID,OrderDate,ProductID,DiscountedUnitPrice,Quantity,Country,ProductName,CategoryID,UndiscountedUnitPrice,UnitsInStock,UnitsOnOrder,ReorderLevel,Discontinued,CategoryName,Revenue,Discount,%Discount
10851,RICAR,2/26/1996,59,55,42,Brazil,Raclette Courdavault,4,55,79,0,0,0,Dairy Products,2310,0,0
10852,RATTC,2/26/1996,2,19,15,USA,Chang,1,19,17,40,25,0,Beverages,285,0,0
10852,RATTC,2/26/1996,17,39,6,USA,Alice Mutton,6,39,0,0,0,1,Meat/Poultry,234,0,0
10852,RATTC,2/26/1996,62,49.3,50,USA,Tarte au sucre,3,49.3,17,0,0,0,Confections,2465,0,0
10853,BLAUS,2/27/1996,18,62.5,10,Germany,Carnarvon Tigers,8,62.5,42,0,0,0,Seafood,625,0,0
10854,ERNSH,2/27/1996,10,31,100,Austria,Ikura,8,31,31,0,0,0,Seafood,3100,0,0
10854,ERNSH,2/27/1996,13,6,65,Austria,Konbu,8,6,24,0,5,0,Seafood,390,0,0
10855,OLDWO,2/27/1996,16,17.45,50,USA,Pavlova,3,17.45,29,0,10,0,Confections,872.5,0,0
10855,OLDWO,2/27/1996,31,12.5,14,USA,Gorgonzola Telino,4,12.5,0,70,20,0,Dairy Products,175,0,0
10855,OLDWO,2/27/1996,56,38,24,USA,Gnocchi di nonna Alice,5,38,21,10,30,0,Grains/Cereals,912,0,0
10855,OLDWO,2/27/1996,65,21.05,15,USA,Louisiana Fiery Hot Pepper Sauce,2,21.05,76,0,0,0,Condiments,315.75,0,0
10856,ANTON,2/28/1996,2,19,20,Mexico,Chang,1,19,17,40,25,0,Beverages,380,0,0
10856,ANTON,2/28/1996,42,14,20,Mexico,Singaporean Hokkien Fried Mee,5,14,26,0,0,1,Grains/Cereals,280,0,0
10857,BERGS,2/28/1996,3,10,30,Sweden,Aniseed Syrup,2,10,13,70,25,0,Condiments,300,0,0
10857,BERGS,2/28/1996,26,31.23,35,Sweden,Gumbär Gummibärchen,3,31.23,15,0,0,0,Confections,1093.05,0,0
10857,BERGS,2/28/1996,29,123.79,10,Sweden,Thüringer Rostbratwurst,6,123.79,0,0,0,1,Meat/Poultry,1237.9,0,0
10858,LACOR,2/29/1996,7,30,5,France,Uncle Bob's Organic Dried Pears,7,30,15,0,10,0,Produce,150,0,0
10858,LACOR,2/29/1996,27,43.9,10,France,Schoggi Schokolade,3,43.9,49,0,30,0,Confections,439,0,0
10858,LACOR,2/29/1996,70,15,4,France,Outback Lager,1,15,15,10,30,0,Beverages,60,0,0
10859,FRANK,2/29/1996,24,4.5,40,Germany,Guaraná Fantástica,1,4.5,20,0,0,1,Beverages,180,0,0
10859,FRANK,2/29/1996,54,7.45,35,Germany,Tourtière,6,7.45,21,0,10,0,Meat/Poultry,260.75,0,0
10859,FRANK,2/29/1996,64,33.25,30,Germany,Wimmers gute Semmelknödel,5,33.25,22,80,30,0,Grains/Cereals,997.5,0,0
10860,FRANR,2/29/1996,51,53,3,France,Manjimup Dried Apples,7,53,20,0,10,0,Produce,159,0,0
10860,FRANR,2/29/1996,76,18,20,France,Lakkalikööri,1,18,57,0,20,0,Beverages,360,0,0
10861,WHITC,3/1/1996,17,39,42,USA,Alice Mutton,6,39,0,0,0,1,Meat/Poultry,1638,0,0
10861,WHITC,3/1/1996,18,62.5,20,USA,Carnarvon Tigers,8,62.5,42,0,0,0,Seafood,1250,0,0
10861,WHITC,3/1/1996,21,10,40,USA,Sir Rodney's Scones,3,10,3,40,5,0,Confections,400,0,0
10861,WHITC,3/1/1996,33,2.5,35,USA,Geitost,4,2.5,112,0,20,0,Dairy Products,87.5,0,0
10861,WHITC,3/1/1996,62,49.3,3,USA,Tarte au sucre,3,49.3,17,0,0,0,Confections,147.9,0,0
10862,LEHMS,3/1/1996,11,21,25,Germany,Queso Cabrales,4,21,22,30,30,0,Dairy Products,525,0,0
10862,LEHMS,3/1/1996,52,7,8,Germany,Filo Mix,5,7,38,0,25,0,Grains/Cereals,56,0,0
10863,HILAA,3/4/1996,1,18,20,Venezuela,Chai,1,18,39,0,10,0,Beverages,360,0,0
10863,HILAA,3/4/1996,58,13.25,12,Venezuela,Escargots de Bourgogne,8,13.25,62,0,20,0,Seafood,159,0,0
10864,AROUT,3/4/1996,35,18,4,UK,Steeleye Stout,1,18,20,0,15,0,Beverages,72,0,0
10864,AROUT,3/4/1996,67,14,15,UK,Laughing Lumberjack Lager,1,14,52,0,10,0,Beverages,210,0,0
10865,QUICK,3/4/1996,38,263.5,60,Germany,Côte de Blaye,1,263.5,17,0,15,0,Beverages,15810,0,0
10865,QUICK,3/4/1996,39,18,80,Germany,Chartreuse verte,1,18,69,0,5,0,Beverages,1440,0,0
10866,BERGS,3/5/1996,2,19,21,Sweden,Chang,1,19,17,40,25,0,Beverages,399,0,0
10866,BERGS,3/5/1996,24,4.5,6,Sweden,Guaraná Fantástica,1,4.5,20,0,0,1,Beverages,27,0,0
10866,BERGS,3/5/1996,30,25.89,40,Sweden,Nord-Ost Matjeshering,8,25.89,10,0,15,0,Seafood,1035.6,0,0
10867,LONEP,3/5/1996,53,32.8,3,USA,Perth Pasties,6,32.8,0,0,0,1,Meat/Poultry,98.4,0,0
10868,QUEEN,3/6/1996,26,31.23,20,Brazil,Gumbär Gummibärchen,3,31.23,15,0,0,0,Confections,624.6,0,0
10868,QUEEN,3/6/1996,35,18,30,Brazil,Steeleye Stout,1,18,20,0,15,0,Beverages,540,0,0
10868,QUEEN,3/6/1996,49,20,42,Brazil,Maxilaku,3,20,10,60,15,0,Confections,840,0,0
10869,SEVES,3/6/1996,1,18,40,UK,Chai,1,18,39,0,10,0,Beverages,720,0,0
10869,SEVES,3/6/1996,11,21,10,UK,Queso Cabrales,4,21,22,30,30,0,Dairy Products,210,0,0
10869,SEVES,3/6/1996,23,9,50,UK,Tunnbröd,5,9,61,0,25,0,Grains/Cereals,450,0,0
10869,SEVES,3/6/1996,68,12.5,20,UK,Scottish Longbreads,3,12.5,6,10,15,0,Confections,250,0,0
10870,WOLZA,3/6/1996,35,18,3,Poland,Steeleye Stout,1,18,20,0,15,0,Beverages,54,0,0
10870,WOLZA,3/6/1996,51,53,2,Poland,Manjimup Dried Apples,7,53,20,0,10,0,Produce,106,0,0
10871,BONAP,3/7/1996,6,25,50,France,Grandma's Boysenberry Spread,2,25,120,0,25,0,Condiments,1250,0,0
10871,BONAP,3/7/1996,16,17.45,12,France,Pavlova,3,17.45,29,0,10,0,Confections,209.4,0,0
10871,BONAP,3/7/1996,17,39,16,France,Alice Mutton,6,39,0,0,0,1,Meat/Poultry,624,0,0
10872,GODOS,3/7/1996,55,24,10,Spain,Pâté chinois,6,24,115,0,20,0,Meat/Poultry,240,0,0
10872,GODOS,3/7/1996,62,49.3,20,Spain,Tarte au sucre,3,49.3,17,0,0,0,Confections,986,0,0
10872,GODOS,3/7/1996,64,33.25,15,Spain,Wimmers gute Semmelknödel,5,33.25,22,80,30,0,Grains/Cereals,498.75,0,0
10872,GODOS,3/7/1996,65,21.05,21,Spain,Louisiana Fiery Hot Pepper Sauce,2,21.05,76,0,0,0,Condiments,442.05,0,0
10873,WILMK,3/8/1996,21,10,20,Finland,Sir Rodney's Scones,3,10,3,40,5,0,Confections,200,0,0
10873,WILMK,3/8/1996,28,45.6,3,Finland,Rössle Sauerkraut,7,45.6,26,0,0,1,Produce,136.8,0,0
10874,GODOS,3/8/1996,10,31,10,Spain,Ikura,8,31,31,0,0,0,Seafood,310,0,0
10875,BERGS,3/8/1996,19,9.2,25,Sweden,Teatime Chocolate Biscuits,3,9.2,25,0,5,0,Confections,230,0,0
10875,BERGS,3/8/1996,47,9.5,21,Sweden,Zaanse koeken,3,9.5,36,0,0,0,Confections,199.5,0,0
10875,BERGS,3/8/1996,49,20,15,Sweden,Maxilaku,3,20,10,60,15,0,Confections,300,0,0
10876,BONAP,3/11/1996,46,12,21,France,Spegesild,8,12,95,0,0,0,Seafood,252,0,0
10876,BONAP,3/11/1996,64,33.25,20,France,Wimmers gute Semmelknödel,5,33.25,22,80,30,0,Grains/Cereals,665,0,0
10877,RICAR,3/11/1996,16,17.45,30,Brazil,Pavlova,3,17.45,29,0,10,0,Confections,523.5,0,0
10877,RICAR,3/11/1996,18,62.5,25,Brazil,Carnarvon Tigers,8,62.5,42,0,0,0,Seafood,1562.5,0,0
10878,QUICK,3/12/1996,20,81,20,Germany,Sir Rodney's Marmalade,3,81,40,0,0,0,Confections,1620,0,0
10879,WILMK,3/12/1996,40,18.4,12,Finland,Boston Crab Meat,8,18.4,123,0,30,0,Seafood,220.8,0,0
10879,WILMK,3/12/1996,65,21.05,10,Finland,Louisiana Fiery Hot Pepper Sauce,2,21.05,76,0,0,0,Condiments,210.5,0,0
10879,WILMK,3/12/1996,76,18,10,Finland,Lakkalikööri,1,18,57,0,20,0,Beverages,180,0,0
10880,FOLKO,3/12/1996,23,9,30,Sweden,Tunnbröd,5,9,61,0,25,0,Grains/Cereals,270,0,0
10880,FOLKO,3/12/1996,61,28.5,30,Sweden,Sirop d'érable,2,28.5,113,0,25,0,Condiments,855,0,0
10880,FOLKO,3/12/1996,70,15,50,Sweden,Outback Lager,1,15,15,10,30,0,Beverages,750,0,0
10881,CACTU,3/13/1996,73,15,10,Argentina,Röd Kaviar,8,15,101,0,5,0,Seafood,150,0,0
10882,SAVEA,3/13/1996,42,14,25,USA,Singaporean Hokkien Fried Mee,5,14,26,0,0,1,Grains/Cereals,350,0,0
10882,SAVEA,3/13/1996,49,20,20,USA,Maxilaku,3,20,10,60,15,0,Confections,400,0,0
10882,SAVEA,3/13/1996,54,7.45,32,USA,Tourtière,6,7.45,21,0,10,0,Meat/Poultry,238.4,0,0
10883,LONEP,3/14/1996,24,4.5,8,USA,Guaraná Fantástica,1,4.5,20,0,0,1,Beverages,36,0,0
10884,LETSS,3/14/1996,21,10,40,USA,Sir Rodney's Scones,3,10,3,40,5,0,Confections,400,0,0
10884,LETSS,3/14/1996,56,38,21,USA,Gnocchi di nonna Alice,5,38,21,10,30,0,Grains/Cereals,798,0,0
10884,LETSS,3/14/1996,65,21.05,12,USA,Louisiana Fiery Hot Pepper Sauce,2,21.05,76,0,0,0,Condiments,252.6,0,0
10885,SUPRD,3/14/1996,2,19,20,Belgium,Chang,1,19,17,40,25,0,Beverages,380,0,0
10885,SUPRD,3/14/1996,24,4.5,12,Belgium,Guaraná Fantástica,1,4.5,20,0,0,1,Beverages,54,0,0
10885,SUPRD,3/14/1996,70,15,30,Belgium,Outback Lager,1,15,15,10,30,0,Beverages,450,0,0
10885,SUPRD,3/14/1996,77,13,25,Belgium,Original Frankfurter grüne Soße,2,13,32,0,15,0,Condiments,325,0,0
10886,HANAR,3/15/1996,10,31,70,Brazil,Ikura,8,31,31,0,0,0,Seafood,2170,0,0
10886,HANAR,3/15/1996,31,12.5,35,Brazil,Gorgonzola Telino,4,12.5,0,70,20,0,Dairy Products,437.5,0,0
10886,HANAR,3/15/1996,77,13,40,Brazil,Original Frankfurter grüne Soße,2,13,32,0,15,0,Condiments,520,0,0
10887,GALED,3/15/1996,25,14,5,Spain,NuNuCa NuÃ-Nougat-Creme,3,14,76,0,30,0,Confections,70,0,0
10888,GODOS,3/18/1996,2,19,20,Spain,Chang,1,19,17,40,25,0,Beverages,380,0,0
10888,GODOS,3/18/1996,68,12.5,18,Spain,Scottish Longbreads,3,12.5,6,10,15,0,Confections,225,0,0
10889,RATTC,3/18/1996,11,21,40,USA,Queso Cabrales,4,21,22,30,30,0,Dairy Products,840,0,0
10889,RATTC,3/18/1996,38,263.5,40,USA,Côte de Blaye,1,263.5,17,0,15,0,Beverages,10540,0,0
10890,DUMON,3/18/1996,17,39,15,France,Alice Mutton,6,39,0,0,0,1,Meat/Poultry,585,0,0
10890,DUMON,3/18/1996,34,14,10,France,Sasquatch Ale,1,14,111,0,15,0,Beverages,140,0,0
10890,DUMON,3/18/1996,41,9.65,14,France,Jack's New England Clam Chowder,8,9.65,85,0,10,0,Seafood,135.1,0,0
10891,LEHMS,3/19/1996,30,25.89,15,Germany,Nord-Ost Matjeshering,8,25.89,10,0,15,0,Seafood,388.35,0,0
10892,MAISD,3/19/1996,59,55,40,Belgium,Raclette Courdavault,4,55,79,0,0,0,Dairy Products,2200,0,0
10893,KOENE,3/20/1996,8,40,30,Germany,Northwoods Cranberry Sauce,2,40,6,0,0,0,Condiments,1200,0,0
10893,KOENE,3/20/1996,24,4.5,10,Germany,Guaraná Fantástica,1,4.5,20,0,0,1,Beverages,45,0,0
10893,KOENE,3/20/1996,29,123.79,24,Germany,Thüringer Rostbratwurst,6,123.79,0,0,0,1,Meat/Poultry,2970.96,0,0
10893,KOENE,3/20/1996,30,25.89,35,Germany,Nord-Ost Matjeshering,8,25.89,10,0,15,0,Seafood,906.15,0,0
10893,KOENE,3/20/1996,36,19,20,Germany,Inlagd Sill,8,19,112,0,20,0,Seafood,380,0,0
10894,SAVEA,3/20/1996,13,6,28,USA,Konbu,8,6,24,0,5,0,Seafood,168,0,0
10894,SAVEA,3/20/1996,69,36,50,USA,Gudbrandsdalsost,4,36,26,0,15,0,Dairy Products,1800,0,0
10894,SAVEA,3/20/1996,75,7.75,120,USA,Rhönbräu Klosterbier,1,7.75,125,0,25,0,Beverages,930,0,0
10895,ERNSH,3/20/1996,24,4.5,110,Austria,Guaraná Fantástica,1,4.5,20,0,0,1,Beverages,495,0,0
10895,ERNSH,3/20/1996,39,18,45,Austria,Chartreuse verte,1,18,69,0,5,0,Beverages,810,0,0
10895,ERNSH,3/20/1996,40,18.4,91,Austria,Boston Crab Meat,8,18.4,123,0,30,0,Seafood,1674.4,0,0
10895,ERNSH,3/20/1996,60,34,100,Austria,Camembert Pierrot,4,34,19,0,0,0,Dairy Products,3400,0,0
10896,MAISD,3/21/1996,45,9.5,15,Belgium,Røgede sild,8,9.5,5,70,15,0,Seafood,142.5,0,0
10896,MAISD,3/21/1996,56,38,16,Belgium,Gnocchi di nonna Alice,5,38,21,10,30,0,Grains/Cereals,608,0,0
10897,HUNGO,3/21/1996,29,123.79,80,Ireland,Thüringer Rostbratwurst,6,123.79,0,0,0,1,Meat/Poultry,9903.2,0,0
10897,HUNGO,3/21/1996,30,25.89,36,Ireland,Nord-Ost Matjeshering,8,25.89,10,0,15,0,Seafood,932.04,0,0
10898,OCEAN,3/22/1996,13,6,5,Argentina,Konbu,8,6,24,0,5,0,Seafood,30,0,0
10899,LILAS,3/22/1996,39,18,8,Venezuela,Chartreuse verte,1,18,69,0,5,0,Beverages,144,0,0
10900,WELLI,3/22/1996,70,15,3,Brazil,Outback Lager,1,15,15,10,30,0,Beverages,45,0,0
10901,HILAA,3/25/1996,41,9.65,30,Venezuela,Jack's New England Clam Chowder,8,9.65,85,0,10,0,Seafood,289.5,0,0
10901,HILAA,3/25/1996,71,21.5,30,Venezuela,FlÃ¸temysost,4,21.5,26,0,0,0,Dairy Products,645,0,0
10902,FOLKO,3/25/1996,55,24,30,Sweden,Pâté chinois,6,24,115,0,20,0,Meat/Poultry,720,0,0
10902,FOLKO,3/25/1996,62,49.3,6,Sweden,Tarte au sucre,3,49.3,17,0,0,0,Confections,295.8,0,0
10903,HANAR,3/26/1996,13,6,40,Brazil,Konbu,8,6,24,0,5,0,Seafood,240,0,0
10903,HANAR,3/26/1996,65,21.05,21,Brazil,Louisiana Fiery Hot Pepper Sauce,2,21.05,76,0,0,0,Condiments,442.05,0,0
10903,HANAR,3/26/1996,68,12.5,20,Brazil,Scottish Longbreads,3,12.5,6,10,15,0,Confections,250,0,0
10904,WHITC,3/26/1996,58,13.25,15,USA,Escargots de Bourgogne,8,13.25,62,0,20,0,Seafood,198.75,0,0
10904,WHITC,3/26/1996,62,49.3,35,USA,Tarte au sucre,3,49.3,17,0,0,0,Confections,1725.5,0,0
10905,WELLI,3/26/1996,1,18,20,Brazil,Chai,1,18,39,0,10,0,Beverages,360,0,0
10906,WOLZA,3/27/1996,61,28.5,15,Poland,Sirop d'érable,2,28.5,113,0,25,0,Condiments,427.5,0,0
10907,SPECD,3/27/1996,75,7.75,14,France,Rhönbräu Klosterbier,1,7.75,125,0,25,0,Beverages,108.5,0,0
10908,REGGC,3/28/1996,7,30,20,Italy,Uncle Bob's Organic Dried Pears,7,30,15,0,10,0,Produce,600,0,0
10908,REGGC,3/28/1996,52,7,14,Italy,Filo Mix,5,7,38,0,25,0,Grains/Cereals,98,0,0
10909,SANTG,3/28/1996,7,30,12,Norway,Uncle Bob's Organic Dried Pears,7,30,15,0,10,0,Produce,360,0,0
10909,SANTG,3/28/1996,16,17.45,15,Norway,Pavlova,3,17.45,29,0,10,0,Confections,261.75,0,0
10909,SANTG,3/28/1996,41,9.65,5,Norway,Jack's New England Clam Chowder,8,9.65,85,0,10,0,Seafood,48.25,0,0
10910,WILMK,3/28/1996,19,9.2,12,Finland,Teatime Chocolate Biscuits,3,9.2,25,0,5,0,Confections,110.4,0,0
10910,WILMK,3/28/1996,49,20,10,Finland,Maxilaku,3,20,10,60,15,0,Confections,200,0,0
10910,WILMK,3/28/1996,61,28.5,5,Finland,Sirop d'érable,2,28.5,113,0,25,0,Condiments,142.5,0,0
10911,GODOS,3/28/1996,1,18,10,Spain,Chai,1,18,39,0,10,0,Beverages,180,0,0
10911,GODOS,3/28/1996,17,39,12,Spain,Alice Mutton,6,39,0,0,0,1,Meat/Poultry,468,0,0
10911,GODOS,3/28/1996,67,14,15,Spain,Laughing Lumberjack Lager,1,14,52,0,10,0,Beverages,210,0,0
10912,HUNGO,3/28/1996,11,21,40,Ireland,Queso Cabrales,4,21,22,30,30,0,Dairy Products,840,0,0
10912,HUNGO,3/28/1996,29,123.79,60,Ireland,Thüringer Rostbratwurst,6,123.79,0,0,0,1,Meat/Poultry,7427.4,0,0
10913,QUEEN,3/28/1996,4,22,30,Brazil,Chef Anton's Cajun Seasoning,2,22,53,0,0,0,Condiments,660,0,0
10913,QUEEN,3/28/1996,33,2.5,40,Brazil,Geitost,4,2.5,112,0,20,0,Dairy Products,100,0,0
10913,QUEEN,3/28/1996,58,13.25,15,Brazil,Escargots de Bourgogne,8,13.25,62,0,20,0,Seafood,198.75,0,0
10914,QUEEN,3/29/1996,71,21.5,25,Brazil,FlÃ¸temysost,4,21.5,26,0,0,0,Dairy Products,537.5,0,0
10915,TORTU,3/29/1996,17,39,10,Mexico,Alice Mutton,6,39,0,0,0,1,Meat/Poultry,390,0,0
10915,TORTU,3/29/1996,33,2.5,30,Mexico,Geitost,4,2.5,112,0,20,0,Dairy Products,75,0,0
10915,TORTU,3/29/1996,54,7.45,10,Mexico,Tourtière,6,7.45,21,0,10,0,Meat/Poultry,74.5,0,0
10916,RANCH,3/29/1996,16,17.45,6,Argentina,Pavlova,3,17.45,29,0,10,0,Confections,104.7,0,0
10916,RANCH,3/29/1996,32,32,6,Argentina,Mascarpone Fabioli,4,32,9,40,25,0,Dairy Products,192,0,0
10916,RANCH,3/29/1996,57,19.5,20,Argentina,Ravioli Angelo,5,19.5,36,0,20,0,Grains/Cereals,390,0,0
10917,ROMEY,4/1/1996,30,25.89,1,Spain,Nord-Ost Matjeshering,8,25.89,10,0,15,0,Seafood,25.89,0,0
10917,ROMEY,4/1/1996,60,34,10,Spain,Camembert Pierrot,4,34,19,0,0,0,Dairy Products,340,0,0
10918,BOTTM,4/1/1996,1,18,60,Canada,Chai,1,18,39,0,10,0,Beverages,1080,0,0
10918,BOTTM,4/1/1996,60,34,25,Canada,Camembert Pierrot,4,34,19,0,0,0,Dairy Products,850,0,0
10919,LINOD,4/1/1996,16,17.45,24,Venezuela,Pavlova,3,17.45,29,0,10,0,Confections,418.8,0,0
10919,LINOD,4/1/1996,25,14,24,Venezuela,NuNuCa NuÃ-Nougat-Creme,3,14,76,0,30,0,Confections,336,0,0
10919,LINOD,4/1/1996,40,18.4,20,Venezuela,Boston Crab Meat,8,18.4,123,0,30,0,Seafood,368,0,0
10920,AROUT,4/2/1996,50,16.25,24,UK,Valkoinen suklaa,3,16.25,65,0,30,0,Confections,390,0,0
10921,VAFFE,4/2/1996,35,18,10,Denmark,Steeleye Stout,1,18,20,0,15,0,Beverages,180,0,0
10921,VAFFE,4/2/1996,63,43.9,40,Denmark,Vegie-spread,2,43.9,24,0,5,0,Condiments,1756,0,0
10922,HANAR,4/2/1996,17,39,15,Brazil,Alice Mutton,6,39,0,0,0,1,Meat/Poultry,585,0,0
10922,HANAR,4/2/1996,24,4.5,35,Brazil,Guaraná Fantástica,1,4.5,20,0,0,1,Beverages,157.5,0,0
10923,LAMAI,4/2/1996,42,14,10,France,Singaporean Hokkien Fried Mee,5,14,26,0,0,1,Grains/Cereals,140,0,0
10923,LAMAI,4/2/1996,43,46,10,France,Ipoh Coffee,1,46,17,10,25,0,Beverages,460,0,0
10923,LAMAI,4/2/1996,67,14,24,France,Laughing Lumberjack Lager,1,14,52,0,10,0,Beverages,336,0,0
10924,BERGS,4/3/1996,10,31,20,Sweden,Ikura,8,31,31,0,0,0,Seafood,620,0,0
10924,BERGS,4/3/1996,28,45.6,30,Sweden,Rössle Sauerkraut,7,45.6,26,0,0,1,Produce,1368,0,0
10924,BERGS,4/3/1996,75,7.75,6,Sweden,Rhönbräu Klosterbier,1,7.75,125,0,25,0,Beverages,46.5,0,0
10925,HANAR,4/3/1996,36,19,25,Brazil,Inlagd Sill,8,19,112,0,20,0,Seafood,475,0,0
10925,HANAR,4/3/1996,52,7,12,Brazil,Filo Mix,5,7,38,0,25,0,Grains/Cereals,84,0,0
10926,ANATR,4/3/1996,11,21,2,Mexico,Queso Cabrales,4,21,22,30,30,0,Dairy Products,42,0,0
10926,ANATR,4/3/1996,13,6,10,Mexico,Konbu,8,6,24,0,5,0,Seafood,60,0,0
10926,ANATR,4/3/1996,19,9.2,7,Mexico,Teatime Chocolate Biscuits,3,9.2,25,0,5,0,Confections,64.4,0,0
10926,ANATR,4/3/1996,72,34.8,10,Mexico,Mozzarella di Giovanni,4,34.8,14,0,0,0,Dairy Products,348,0,0
10927,LACOR,4/4/1996,20,81,5,France,Sir Rodney's Marmalade,3,81,40,0,0,0,Confections,405,0,0
10927,LACOR,4/4/1996,52,7,5,France,Filo Mix,5,7,38,0,25,0,Grains/Cereals,35,0,0
10927,LACOR,4/4/1996,76,18,20,France,Lakkalikööri,1,18,57,0,20,0,Beverages,360,0,0
10928,GALED,4/4/1996,47,9.5,5,Spain,Zaanse koeken,3,9.5,36,0,0,0,Confections,47.5,0,0
10928,GALED,4/4/1996,76,18,5,Spain,Lakkalikööri,1,18,57,0,20,0,Beverages,90,0,0
10929,FRANK,4/4/1996,21,10,60,Germany,Sir Rodney's Scones,3,10,3,40,5,0,Confections,600,0,0
10929,FRANK,4/4/1996,75,7.75,49,Germany,Rhönbräu Klosterbier,1,7.75,125,0,25,0,Beverages,379.75,0,0
10929,FRANK,4/4/1996,77,13,15,Germany,Original Frankfurter grüne Soße,2,13,32,0,15,0,Condiments,195,0,0
10930,SUPRD,4/5/1996,21,10,36,Belgium,Sir Rodney's Scones,3,10,3,40,5,0,Confections,360,0,0
10930,SUPRD,4/5/1996,27,43.9,25,Belgium,Schoggi Schokolade,3,43.9,49,0,30,0,Confections,1097.5,0,0
10930,SUPRD,4/5/1996,55,24,25,Belgium,Pâté chinois,6,24,115,0,20,0,Meat/Poultry,600,0,0
10930,SUPRD,4/5/1996,58,13.25,30,Belgium,Escargots de Bourgogne,8,13.25,62,0,20,0,Seafood,397.5,0,0
10931,RICSU,4/5/1996,13,6,42,Switzerland,Konbu,8,6,24,0,5,0,Seafood,252,0,0
10931,RICSU,4/5/1996,57,19.5,30,Switzerland,Ravioli Angelo,5,19.5,36,0,20,0,Grains/Cereals,585,0,0
10932,BONAP,4/5/1996,16,17.45,30,France,Pavlova,3,17.45,29,0,10,0,Confections,523.5,0,0
10932,BONAP,4/5/1996,62,49.3,14,France,Tarte au sucre,3,49.3,17,0,0,0,Confections,690.2,0,0
10932,BONAP,4/5/1996,72,34.8,16,France,Mozzarella di Giovanni,4,34.8,14,0,0,0,Dairy Products,556.8,0,0
10932,BONAP,4/5/1996,75,7.75,20,France,Rhönbräu Klosterbier,1,7.75,125,0,25,0,Beverages,155,0,0
10933,ISLAT,4/5/1996,53,32.8,2,UK,Perth Pasties,6,32.8,0,0,0,1,Meat/Poultry,65.6,0,0
10933,ISLAT,4/5/1996,61,28.5,30,UK,Sirop d'érable,2,28.5,113,0,25,0,Condiments,855,0,0
10934,LEHMS,4/8/1996,6,25,20,Germany,Grandma's Boysenberry Spread,2,25,120,0,25,0,Condiments,500,0,0
10935,WELLI,4/8/1996,1,18,21,Brazil,Chai,1,18,39,0,10,0,Beverages,378,0,0
10935,WELLI,4/8/1996,18,62.5,4,Brazil,Carnarvon Tigers,8,62.5,42,0,0,0,Seafood,250,0,0
10935,WELLI,4/8/1996,23,9,8,Brazil,Tunnbröd,5,9,61,0,25,0,Grains/Cereals,72,0,0
10936,GREAL,4/8/1996,36,19,30,USA,Inlagd Sill,8,19,112,0,20,0,Seafood,570,0,0
10937,CACTU,4/9/1996,28,45.6,8,Argentina,Rössle Sauerkraut,7,45.6,26,0,0,1,Produce,364.8,0,0
10937,CACTU,4/9/1996,34,14,20,Argentina,Sasquatch Ale,1,14,111,0,15,0,Beverages,280,0,0
10938,QUICK,4/9/1996,13,6,20,Germany,Konbu,8,6,24,0,5,0,Seafood,120,0,0
10938,QUICK,4/9/1996,43,46,24,Germany,Ipoh Coffee,1,46,17,10,25,0,Beverages,1104,0,0
10938,QUICK,4/9/1996,60,34,49,Germany,Camembert Pierrot,4,34,19,0,0,0,Dairy Products,1666,0,0
10938,QUICK,4/9/1996,71,21.5,35,Germany,FlÃ¸temysost,4,21.5,26,0,0,0,Dairy Products,752.5,0,0
10939,MAGAA,4/9/1996,2,19,10,Italy,Chang,1,19,17,40,25,0,Beverages,190,0,0
10939,MAGAA,4/9/1996,67,14,40,Italy,Laughing Lumberjack Lager,1,14,52,0,10,0,Beverages,560,0,0
10940,BONAP,4/10/1996,7,30,8,France,Uncle Bob's Organic Dried Pears,7,30,15,0,10,0,Produce,240,0,0
10940,BONAP,4/10/1996,13,6,20,France,Konbu,8,6,24,0,5,0,Seafood,120,0,0
10941,SAVEA,4/10/1996,31,12.5,44,USA,Gorgonzola Telino,4,12.5,0,70,20,0,Dairy Products,550,0,0
10941,SAVEA,4/10/1996,62,49.3,30,USA,Tarte au sucre,3,49.3,17,0,0,0,Confections,1479,0,0
10941,SAVEA,4/10/1996,68,12.5,80,USA,Scottish Longbreads,3,12.5,6,10,15,0,Confections,1000,0,0
10941,SAVEA,4/10/1996,72,34.8,50,USA,Mozzarella di Giovanni,4,34.8,14,0,0,0,Dairy Products,1740,0,0
10942,REGGC,4/10/1996,49,20,28,Italy,Maxilaku,3,20,10,60,15,0,Confections,560,0,0
10943,BSBEV,4/10/1996,13,6,15,UK,Konbu,8,6,24,0,5,0,Seafood,90,0,0
10943,BSBEV,4/10/1996,22,21,21,UK,Gustaf's Knäckebröd,5,21,104,0,25,0,Grains/Cereals,441,0,0
10943,BSBEV,4/10/1996,46,12,15,UK,Spegesild,8,12,95,0,0,0,Seafood,180,0,0
10944,BOTTM,4/11/1996,11,21,5,Canada,Queso Cabrales,4,21,22,30,30,0,Dairy Products,105,0,0
10944,BOTTM,4/11/1996,44,19.45,18,Canada,Gula Malacca,2,19.45,27,0,15,0,Condiments,350.1,0,0
10944,BOTTM,4/11/1996,56,38,18,Canada,Gnocchi di nonna Alice,5,38,21,10,30,0,Grains/Cereals,684,0,0
10945,MORGK,4/11/1996,13,6,20,Germany,Konbu,8,6,24,0,5,0,Seafood,120,0,0
